user_a,user_b,story_id_jaccard,headline_jaccard,shared_story_ids,shared_headlines
U283936,U96689,0.0,0.0,0,0
U283936,U96792,0.0,0.0,0,0
U283936,U97081,0.0,0.0,0,0
U283936,U97122,0.0,0.0,0,0
U283936,U97170,0.0,0.0,0,0
U283936,U99471,0.0,0.0,0,0
U284066,U28833,0.0,0.0,0,0
U284066,U289268,0.0,0.0,0,0
U284066,U290068,0.0,0.0,0,0
U284066,U291605,0.0,0.0,0,0
U284066,U293394,0.0,0.0,0,0
U284066,U297013,0.0,0.0,0,0
U284066,U298217,0.0,0.0,0,0
U284066,U299720,0.0,0.0,0,0
U284066,U300607,0.0,0.0,0,0
U284066,U302408,0.0,0.0,0,0
U284066,U302669,0.0,0.0,0,0
U284066,U30311,0.0,0.0,0,0
U284066,U307774,0.0,0.0,0,0
U284066,U311395,0.0,0.0,0,0
U284066,U312574,0.0,0.0,0,0
U284066,U312854,0.0,0.0,0,0
U284066,U31305,0.0,0.0,0,0
U284066,U316820,0.0,0.0,0,0
U284066,U317669,0.0,0.0,0,0
U284066,U318042,0.0,0.0,0,0
U284066,U318219,0.0,0.0,0,0
U284066,U323356,0.0,0.0,0,0
U284066,U32363,0.0,0.0,0,0
U284066,U324233,0.0,0.0,0,0
U284066,U325505,0.0,0.0,0,0
U284066,U326696,0.0,0.0,0,0
U284066,U327210,0.0,0.0,0,0
U284066,U328662,0.0,0.0,0,0
U284066,U329835,0.0,0.0,0,0
U284066,U329958,0.0,0.0,0,0
U284066,U332236,0.0,0.0,0,0
U284066,U332909,0.0,0.0,0,0
U284066,U337523,0.0,0.0,0,0
U284066,U338386,0.0,0.0,0,0
U284066,U341497,0.0,0.0,0,0
U284066,U342487,0.0,0.0,0,0
U284066,U345094,0.0,0.0,0,0
U284066,U345391,0.0,0.0,0,0
U284066,U346896,0.0,0.0,0,0
U284066,U355178,0.0,0.0,0,0
U284066,U356204,0.0,0.0,0,0
U284066,U356567,0.0,0.0,0,0
U284066,U357766,0.0,0.0,0,0
U284066,U363636,0.0,0.0,0,0
U284066,U366089,0.0,0.0,0,0
U284066,U366515,0.0,0.0,0,0
U284066,U371843,0.0,0.0,0,0
U284066,U372432,0.0,0.0,0,0
U284066,U377553,0.0,0.0,0,0
U284066,U382114,0.0,0.0,0,0
U284066,U38305,0.0,0.0,0,0
U284066,U384197,0.0,0.0,0,0
U284066,U386147,0.0,0.0,0,0
U284066,U386983,0.0,0.0,0,0
U284066,U390843,0.0,0.0,0,0
U284066,U394178,0.0,0.0,0,0
U284066,U396941,0.0,0.0,0,0
U284066,U397814,0.0,0.0,0,0
U284066,U399612,0.0,0.0,0,0
U284066,U40019,0.0,0.0,0,0
U284066,U401309,0.0,0.0,0,0
U284066,U401865,0.0,0.0,0,0
U284066,U402562,0.0,0.0,0,0
U284066,U402651,0.0,0.0,0,0
U284066,U405225,0.0,0.0,0,0
U284066,U412748,0.0,0.0,0,0
U284066,U41342,0.0,0.0,0,0
U284066,U416604,0.0,0.0,0,0
U284066,U418303,0.0,0.0,0,0
U284066,U423916,0.0,0.0,0,0
U284066,U42848,0.0,0.0,0,0
U284066,U430109,0.0,0.0,0,0
U284066,U430589,0.0,0.0,0,0
U284066,U43093,0.0,0.0,0,0
U284066,U432226,0.0,0.0,0,0
U284066,U433053,0.0,0.0,0,0
U284066,U433914,0.0,0.0,0,0
U284066,U435861,0.1111111111111111,0.1111111111111111,2,1
U284066,U436561,0.0,0.0,0,0
U284066,U437421,0.0,0.0,0,0
U284066,U438409,0.0,0.0,0,0
U284066,U443217,0.0,0.0,0,0
U284066,U443765,0.0,0.0,0,0
U284066,U44395,0.0,0.0,0,0
U284066,U445375,0.0,0.0,0,0
U284066,U447125,0.0,0.0,0,0
U284066,U448364,0.0,0.0,0,0
U284066,U4484,0.0,0.0,0,0
U284066,U450888,0.0,0.0,0,0
U284066,U451612,0.0,0.0,0,0
U284066,U453126,0.0,0.0,0,0
U284066,U455237,0.0,0.0,0,0
U284066,U456121,0.0,0.0,0,0
U284066,U457438,0.0,0.0,0,0
U284066,U458896,0.0,0.0,0,0
U284066,U459645,0.0,0.0,0,0
U284066,U461328,0.0,0.0,0,0
U284066,U462260,0.0,0.0,0,0
U284066,U462352,0.0,0.0,0,0
U284066,U464109,0.0,0.0,0,0
U284066,U468146,0.0,0.0,0,0
U284066,U471231,0.0,0.0,0,0
U284066,U471686,0.0,0.0,0,0
U284066,U472300,0.0,0.0,0,0
U284066,U473624,0.0,0.0,0,0
U284066,U474392,0.0,0.0,0,0
U284066,U475463,0.0,0.0,0,0
U284066,U479917,0.0,0.0,0,0
U284066,U480119,0.0,0.0,0,0
U284066,U480131,0.0,0.0,0,0
U284066,U481346,0.0,0.0,0,0
U284066,U482814,0.0,0.0,0,0
U284066,U484776,0.0,0.0,0,0
U284066,U486172,0.0,0.0,0,0
U284066,U487497,0.0,0.0,0,0
U284066,U487956,0.0,0.0,0,0
U284066,U488254,0.0,0.0,0,0
U284066,U489602,0.0,0.0,0,0
U284066,U491825,0.0,0.0,0,0
U284066,U492282,0.0,0.0,0,0
U284066,U492917,1.0,1.0,10,4
U284066,U493934,0.0,0.0,0,0
U284066,U496956,0.0,0.0,0,0
U284066,U498219,0.0,0.0,0,0
U284066,U501098,1.0,1.0,10,4
U284066,U501357,0.0,0.0,0,0
U284066,U504411,0.0,0.0,0,0
U284066,U505379,0.0,0.0,0,0
U284066,U505425,0.0,0.0,0,0
U284066,U50575,0.0,0.0,0,0
U284066,U506,0.0,0.0,0,0
U284066,U507739,0.0,0.0,0,0
U284066,U508783,0.0,0.0,0,0
U284066,U510688,0.0,0.0,0,0
U284066,U511513,0.0,0.0,0,0
U284066,U512311,0.0,0.0,0,0
U284066,U514056,0.0,0.0,0,0
U284066,U516125,0.0,0.0,0,0
U284066,U518478,0.0,0.0,0,0
U284066,U518659,0.0,0.0,0,0
U284066,U519407,0.0,0.0,0,0
U284066,U519440,0.0,0.0,0,0
U284066,U520182,0.0,0.0,0,0
U284066,U520780,0.0,0.0,0,0
U284066,U520881,0.5384615384615384,0.6,7,3
U284066,U521232,0.0,0.0,0,0
U284066,U521896,0.0,0.0,0,0
U284066,U522630,0.0,0.0,0,0
U284066,U522797,0.0,0.0,0,0
U284066,U526598,0.0,0.0,0,0
U284066,U529360,0.0,0.0,0,0
U284066,U529481,0.0,0.0,0,0
U284066,U529603,0.0,0.0,0,0
U284066,U529804,0.0,0.0,0,0
U284066,U530815,0.0,0.0,0,0
U284066,U532241,0.0,0.0,0,0
U284066,U532436,0.0,0.0,0,0
U284066,U533215,0.0,0.0,0,0
U284066,U533222,0.0,0.0,0,0
U284066,U535114,0.0,0.0,0,0
U284066,U540476,0.0,0.0,0,0
U284066,U546514,0.0,0.0,0,0
U284066,U549110,0.0,0.0,0,0
U284066,U55013,0.0,0.0,0,0
U284066,U550218,0.0,0.0,0,0
U284066,U551827,0.0,0.0,0,0
U284066,U553822,0.0,0.0,0,0
U284066,U55421,0.0,0.0,0,0
U284066,U561630,0.0,0.0,0,0
U284066,U563128,0.0,0.0,0,0
U284066,U563197,0.0,0.0,0,0
U284066,U572190,0.0,0.0,0,0
U284066,U572466,0.0,0.0,0,0
U284066,U573318,0.0,0.0,0,0
U284066,U573409,0.0,0.0,0,0
U284066,U573966,0.0,0.0,0,0
U284066,U575355,0.0,0.0,0,0
U284066,U576120,0.0,0.0,0,0
U284066,U576209,0.0,0.0,0,0
U284066,U577198,1.0,1.0,10,4
U284066,U579826,0.0,0.0,0,0
U284066,U580142,0.0,0.0,0,0
U284066,U584093,0.0,0.0,0,0
U284066,U588489,0.0,0.0,0,0
U284066,U590376,0.0,0.0,0,0
U284066,U590830,0.0,0.0,0,0
U284066,U594820,0.0,0.0,0,0
U284066,U596217,0.0,0.0,0,0
U284066,U597213,0.0,0.0,0,0
U284066,U59892,0.0,0.0,0,0
U284066,U602184,0.0,0.0,0,0
U284066,U602829,0.0,0.0,0,0
U284066,U603265,1.0,1.0,10,4
U284066,U604788,0.0,0.0,0,0
U284066,U605456,0.0,0.0,0,0
U284066,U606524,0.0,0.0,0,0
U284066,U608354,0.0,0.0,0,0
U284066,U608722,0.0,0.0,0,0
U284066,U60960,0.0,0.0,0,0
U284066,U61378,0.0,0.0,0,0
U284066,U615136,0.0,0.0,0,0
U284066,U616107,0.0,0.0,0,0
U284066,U619632,0.0,0.0,0,0
U284066,U620360,0.0,0.0,0,0
U284066,U621134,0.0,0.0,0,0
U284066,U621870,0.0,0.0,0,0
U284066,U622034,0.0,0.0,0,0
U284066,U622631,1.0,1.0,10,4
U284066,U624133,0.0,0.0,0,0
U284066,U624729,1.0,1.0,10,4
U284066,U629138,0.0,0.0,0,0
U284066,U630534,1.0,1.0,10,4
U284066,U630748,0.0,0.0,0,0
U284066,U634656,0.0,0.0,0,0
U284066,U636211,0.0,0.0,0,0
U284066,U637101,0.0,0.0,0,0
U284066,U638784,0.0,0.0,0,0
U284066,U639653,0.0,0.0,0,0
U284066,U63988,0.0,0.0,0,0
U284066,U640719,0.0,0.0,0,0
U284066,U642404,0.0,0.0,0,0
U284066,U644045,0.0,0.0,0,0
U284066,U64416,0.0,0.0,0,0
U284066,U647491,0.0,0.0,0,0
U284066,U654736,0.0,0.0,0,0
U284066,U655739,0.0,0.0,0,0
U284066,U655983,0.0,0.0,0,0
U284066,U661693,0.0,0.0,0,0
U284066,U662520,0.0,0.0,0,0
U284066,U662825,0.0,0.0,0,0
U284066,U665278,0.0,0.0,0,0
U284066,U667702,0.0,0.0,0,0
U284066,U671467,0.0,0.0,0,0
U284066,U671491,0.0,0.0,0,0
U284066,U672340,0.0,0.0,0,0
U284066,U672607,0.0,0.0,0,0
U284066,U672681,0.0,0.0,0,0
U284066,U673496,0.0,0.0,0,0
U284066,U676849,0.0,0.0,0,0
U284066,U681426,0.0,0.0,0,0
U284066,U683689,1.0,1.0,10,4
U284066,U683847,1.0,1.0,10,4
U284066,U687145,0.0,0.0,0,0
U284066,U688161,0.0,0.0,0,0
U284066,U688559,0.0,0.0,0,0
U284066,U692847,0.0,0.0,0,0
U284066,U694652,0.0,0.0,0,0
U284066,U695786,0.0,0.0,0,0
U284066,U695936,0.0,0.0,0,0
U284066,U69620,0.0,0.0,0,0
U284066,U696951,0.0,0.0,0,0
U284066,U69713,0.0,0.0,0,0
U284066,U697392,0.0,0.0,0,0
U284066,U699240,0.0,0.0,0,0
U284066,U700438,0.0,0.0,0,0
U284066,U701108,0.0,0.0,0,0
U284066,U703417,0.0,0.0,0,0
U284066,U705023,0.0,0.0,0,0
U284066,U705065,0.0,0.0,0,0
U284066,U706433,0.0,0.0,0,0
U284066,U712113,0.0,0.0,0,0
U284066,U714683,0.0,0.0,0,0
U284066,U717583,0.0,0.0,0,0
U284066,U719060,0.0,0.0,0,0
U284066,U722275,0.0,0.0,0,0
U284066,U726695,0.0,0.0,0,0
U284066,U726860,0.0,0.0,0,0
U284066,U732663,0.0,0.0,0,0
U284066,U73835,0.42857142857142855,0.5,6,3
U284066,U744420,0.0,0.0,0,0
U284066,U747287,0.0,0.0,0,0
U284066,U747715,0.0,0.0,0,0
U284066,U74939,0.0,0.0,0,0
U284066,U753361,0.0,0.0,0,0
U284066,U75337,0.5384615384615384,0.6,7,3
U284066,U757166,0.0,0.0,0,0
U284066,U759945,0.0,0.0,0,0
U284066,U76000,0.0,0.0,0,0
U284066,U760328,0.0,0.0,0,0
U284066,U763237,0.0,0.0,0,0
U284066,U764089,0.0,0.0,0,0
U284066,U765967,0.0,0.0,0,0
U284066,U766404,0.0,0.0,0,0
U284066,U767566,0.0,0.0,0,0
U284066,U76768,0.0,0.0,0,0
U284066,U770272,0.0,0.0,0,0
U284066,U773744,0.0,0.0,0,0
U284066,U774345,0.0,0.0,0,0
U284066,U775163,0.0,0.0,0,0
U284066,U777965,0.0,0.0,0,0
U284066,U778865,0.0,0.0,0,0
U284066,U779594,0.0,0.0,0,0
U284066,U783524,0.0,0.0,0,0
U284066,U783653,0.0,0.0,0,0
U284066,U783662,0.0,0.0,0,0
U284066,U784207,0.0,0.0,0,0
U284066,U784864,0.0,0.0,0,0
U284066,U78694,0.0,0.0,0,0
U284066,U788355,0.0,0.0,0,0
U284066,U789048,0.0,0.0,0,0
U284066,U789993,0.0,0.0,0,0
U284066,U790642,0.0,0.0,0,0
U284066,U790688,0.0,0.0,0,0
U284066,U791077,0.0,0.0,0,0
U284066,U794953,0.0,0.0,0,0
U284066,U795897,0.0,0.0,0,0
U284066,U796594,0.0,0.0,0,0
U284066,U797523,0.0,0.0,0,0
U284066,U797976,0.0,0.0,0,0
U284066,U798787,0.0,0.0,0,0
U284066,U799213,0.0,0.0,0,0
U284066,U79975,0.25,0.2857142857142857,4,2
U284066,U800597,0.0,0.0,0,0
U284066,U800946,0.0,0.0,0,0
U284066,U803605,0.0,0.0,0,0
U284066,U803628,0.0,0.0,0,0
U284066,U803858,0.0,0.0,0,0
U284066,U80866,0.0,0.0,0,0
U284066,U809173,0.0,0.0,0,0
U284066,U809335,0.0,0.0,0,0
U284066,U809402,0.0,0.0,0,0
U284066,U812033,0.0,0.0,0,0
U284066,U81314,0.0,0.0,0,0
U284066,U813843,0.0,0.0,0,0
U284066,U816531,0.0,0.0,0,0
U284066,U819004,0.0,0.0,0,0
U284066,U824320,0.0,0.0,0,0
U284066,U824606,0.0,0.0,0,0
U284066,U82607,0.0,0.0,0,0
U284066,U826702,0.0,0.0,0,0
U284066,U827671,0.0,0.0,0,0
U284066,U827904,0.0,0.0,0,0
U284066,U828594,0.0,0.0,0,0
U284066,U831692,0.0,0.0,0,0
U284066,U834061,0.0,0.0,0,0
U284066,U834114,0.0,0.0,0,0
U284066,U834896,0.0,0.0,0,0
U284066,U838262,0.0,0.0,0,0
U284066,U838650,0.0,0.0,0,0
U284066,U839530,0.0,0.0,0,0
U284066,U840738,0.0,0.0,0,0
U284066,U841547,0.0,0.0,0,0
U284066,U841959,0.0,0.0,0,0
U284066,U842709,0.0,0.0,0,0
U284066,U843594,0.0,0.0,0,0
U284066,U84431,0.0,0.0,0,0
U284066,U845156,0.0,0.0,0,0
U284066,U845585,0.0,0.0,0,0
U284066,U846324,0.0,0.0,0,0
U284066,U847003,0.0,0.0,0,0
U284066,U847646,0.0,0.0,0,0
U284066,U849603,0.0,0.0,0,0
U284066,U849623,0.0,0.0,0,0
U284066,U85052,1.0,1.0,10,4
U284066,U853677,0.0,0.0,0,0
U284066,U85448,0.0,0.0,0,0
U284066,U859098,0.0,0.0,0,0
U284066,U860021,0.0,0.0,0,0
U284066,U865528,0.0,0.0,0,0
U284066,U870118,0.0,0.0,0,0
U284066,U870759,0.0,0.0,0,0
U284066,U870930,0.0,0.0,0,0
U284066,U871154,0.0,0.0,0,0
U284066,U872223,0.0,0.0,0,0
U284066,U873112,0.0,0.0,0,0
U284066,U874290,0.0,0.0,0,0
U284066,U875689,0.0,0.0,0,0
U284066,U88151,0.0,0.0,0,0
U284066,U883,0.0,0.0,0,0
U284066,U89081,0.0,0.0,0,0
U284066,U90023,0.0,0.0,0,0
U284066,U91311,0.0,0.0,0,0
U284066,U91438,0.0,0.0,0,0
U284066,U91541,0.0,0.0,0,0
U284066,U94699,0.0,0.0,0,0
U284066,U96689,0.0,0.0,0,0
U284066,U96792,0.0,0.0,0,0
U284066,U97081,0.0,0.0,0,0
U284066,U97122,0.0,0.0,0,0
U284066,U97170,0.0,0.0,0,0
U284066,U99471,0.0,0.0,0,0
U28833,U289268,0.0,0.0,0,0
U28833,U290068,0.0,0.0,0,0
U28833,U291605,0.0,0.0,0,0
U28833,U293394,0.0,0.0,0,0
U28833,U297013,0.0,0.0,0,0
U28833,U298217,0.8181818181818182,0.8,9,4
U28833,U299720,0.0,0.0,0,0
U28833,U300607,0.0,0.0,0,0
U28833,U302408,0.0,0.0,0,0
U28833,U302669,0.0,0.0,0,0
U28833,U30311,0.0,0.0,0,0
U28833,U307774,0.0,0.0,0,0
U28833,U311395,0.0,0.0,0,0
U28833,U312574,0.0,0.0,0,0
U28833,U312854,0.0,0.0,0,0
U28833,U31305,0.0,0.0,0,0
U28833,U316820,0.0,0.0,0,0
U28833,U317669,0.0,0.0,0,0
U28833,U318042,0.0,0.0,0,0
U28833,U318219,0.0,0.0,0,0
U28833,U323356,1.0,1.0,10,5
U28833,U32363,0.0,0.0,0,0
U28833,U324233,0.0,0.0,0,0
U28833,U325505,0.0,0.0,0,0
U28833,U326696,0.0,0.0,0,0
U28833,U327210,0.0,0.0,0,0
U28833,U328662,0.0,0.0,0,0
U28833,U329835,0.0,0.0,0,0
U28833,U329958,0.0,0.0,0,0
U28833,U332236,0.0,0.0,0,0
U28833,U332909,0.0,0.0,0,0
U28833,U337523,0.0,0.0,0,0
U28833,U338386,0.0,0.0,0,0
U28833,U341497,0.8181818181818182,1.0,9,5
U28833,U342487,0.0,0.0,0,0
U28833,U345094,0.0,0.0,0,0
U28833,U345391,0.0,0.0,0,0
U28833,U346896,0.8181818181818182,1.0,9,5
U28833,U355178,1.0,1.0,10,5
U28833,U356204,0.0,0.0,0,0
U28833,U356567,0.0,0.0,0,0
U28833,U357766,0.0,0.0,0,0
U28833,U363636,0.0,0.0,0,0
U28833,U366089,0.0,0.0,0,0
U28833,U366515,0.0,0.0,0,0
U28833,U371843,0.0,0.0,0,0
U28833,U372432,0.0,0.0,0,0
U28833,U377553,0.0,0.0,0,0
U28833,U382114,0.0,0.0,0,0
U28833,U38305,0.0,0.0,0,0
U28833,U384197,1.0,1.0,10,5
U28833,U386147,0.0,0.0,0,0
U28833,U386983,0.0,0.0,0,0
U28833,U390843,0.8181818181818182,1.0,9,5
U28833,U394178,0.0,0.0,0,0
U28833,U396941,0.0,0.0,0,0
U28833,U397814,0.0,0.0,0,0
U28833,U399612,0.8181818181818182,1.0,9,5
U28833,U40019,0.0,0.0,0,0
U28833,U401309,0.0,0.0,0,0
U28833,U401865,0.0,0.0,0,0
U28833,U402562,0.0,0.0,0,0
U28833,U402651,0.0,0.0,0,0
U28833,U405225,0.0,0.0,0,0
U28833,U412748,0.0,0.0,0,0
U28833,U41342,0.0,0.0,0,0
U28833,U416604,0.8181818181818182,1.0,9,5
U28833,U418303,0.0,0.0,0,0
U28833,U423916,0.0,0.0,0,0
U28833,U42848,0.0,0.0,0,0
U28833,U430109,0.0,0.0,0,0
U28833,U430589,0.0,0.0,0,0
U28833,U43093,0.0,0.0,0,0
U28833,U432226,0.0,0.0,0,0
U28833,U433053,0.0,0.0,0,0
U28833,U433914,0.8181818181818182,0.8,9,4
U28833,U435861,0.0,0.0,0,0
U28833,U436561,0.0,0.0,0,0
U28833,U437421,0.0,0.0,0,0
U28833,U438409,0.0,0.0,0,0
U28833,U443217,0.0,0.0,0,0
U28833,U443765,0.8181818181818182,1.0,9,5
U28833,U44395,0.0,0.0,0,0
U28833,U445375,0.0,0.0,0,0
U28833,U447125,0.0,0.0,0,0
U28833,U448364,0.0,0.0,0,0
U28833,U4484,0.0,0.0,0,0
U28833,U450888,0.0,0.0,0,0
U28833,U451612,0.0,0.0,0,0
U28833,U453126,0.0,0.0,0,0
U28833,U455237,0.0,0.0,0,0
U28833,U456121,0.8181818181818182,1.0,9,5
U28833,U457438,0.0,0.0,0,0
U28833,U458896,0.0,0.0,0,0
U28833,U459645,0.8181818181818182,0.8,9,4
U28833,U461328,0.0,0.0,0,0
U28833,U462260,0.0,0.0,0,0
U28833,U462352,0.0,0.0,0,0
U28833,U464109,0.0,0.0,0,0
U28833,U468146,0.0,0.0,0,0
U28833,U471231,0.0,0.0,0,0
U28833,U471686,0.0,0.0,0,0
U28833,U472300,0.0,0.0,0,0
U28833,U473624,0.0,0.0,0,0
U28833,U474392,0.6666666666666666,0.6666666666666666,8,4
U28833,U475463,0.8181818181818182,1.0,9,5
U28833,U479917,0.0,0.0,0,0
U28833,U480119,0.1111111111111111,0.2,2,2
U28833,U480131,0.0,0.0,0,0
U28833,U481346,0.0,0.0,0,0
U28833,U482814,0.0,0.0,0,0
U28833,U484776,0.0,0.0,0,0
U28833,U486172,0.0,0.0,0,0
U28833,U487497,0.0,0.0,0,0
U28833,U487956,0.0,0.0,0,0
U28833,U488254,0.0,0.0,0,0
U28833,U489602,0.0,0.0,0,0
U28833,U491825,0.0,0.0,0,0
U28833,U492282,0.0,0.0,0,0
U28833,U492917,0.0,0.0,0,0
U28833,U493934,0.0,0.0,0,0
U28833,U496956,0.0,0.0,0,0
U28833,U498219,0.0,0.0,0,0
U28833,U501098,0.0,0.0,0,0
U28833,U501357,0.0,0.0,0,0
U28833,U504411,0.0,0.0,0,0
U28833,U505379,0.6666666666666666,0.6666666666666666,8,4
U28833,U505425,0.0,0.0,0,0
U28833,U50575,0.0,0.0,0,0
U28833,U506,0.0,0.0,0,0
U28833,U507739,0.0,0.0,0,0
U28833,U508783,0.0,0.0,0,0
U28833,U510688,0.0,0.0,0,0
U28833,U511513,0.0,0.0,0,0
U28833,U512311,0.0,0.0,0,0
U28833,U514056,0.0,0.0,0,0
U28833,U516125,0.0,0.0,0,0
U28833,U518478,0.0,0.0,0,0
U28833,U518659,0.0,0.0,0,0
U28833,U519407,0.0,0.0,0,0
U28833,U519440,0.5384615384615384,0.5,7,3
U28833,U520182,0.0,0.0,0,0
U28833,U520780,0.0,0.0,0,0
U28833,U520881,0.0,0.0,0,0
U28833,U521232,0.0,0.0,0,0
U28833,U521896,0.0,0.0,0,0
U28833,U522630,0.0,0.0,0,0
U28833,U522797,0.0,0.0,0,0
U28833,U526598,0.0,0.0,0,0
U28833,U529360,0.0,0.0,0,0
U28833,U529481,0.0,0.0,0,0
U28833,U529603,0.0,0.0,0,0
U28833,U529804,0.0,0.0,0,0
U28833,U530815,0.0,0.0,0,0
U28833,U532241,0.0,0.0,0,0
U28833,U532436,0.0,0.0,0,0
U28833,U533215,0.0,0.0,0,0
U28833,U533222,0.0,0.0,0,0
U28833,U535114,0.5384615384615384,0.6666666666666666,7,4
U28833,U540476,0.8181818181818182,0.8,9,4
U28833,U546514,0.0,0.0,0,0
U28833,U549110,0.0,0.0,0,0
U28833,U55013,0.0,0.0,0,0
U28833,U550218,0.0,0.0,0,0
U28833,U551827,0.0,0.0,0,0
U28833,U553822,0.0,0.0,0,0
U28833,U55421,0.0,0.0,0,0
U28833,U561630,0.0,0.0,0,0
U28833,U563128,0.0,0.0,0,0
U28833,U563197,0.0,0.0,0,0
U28833,U572190,0.0,0.0,0,0
U28833,U572466,0.0,0.0,0,0
U28833,U573318,0.0,0.0,0,0
U28833,U573409,0.0,0.0,0,0
U28833,U573966,0.0,0.0,0,0
U28833,U575355,0.0,0.0,0,0
U28833,U576120,0.0,0.0,0,0
U28833,U576209,0.8181818181818182,1.0,9,5
U28833,U577198,0.0,0.0,0,0
U28833,U579826,0.0,0.0,0,0
U28833,U580142,0.0,0.0,0,0
U28833,U584093,0.0,0.0,0,0
U28833,U588489,0.0,0.0,0,0
U28833,U590376,0.0,0.0,0,0
U28833,U590830,0.8181818181818182,0.8,9,4
U28833,U594820,0.0,0.0,0,0
U28833,U596217,0.0,0.0,0,0
U28833,U597213,0.0,0.0,0,0
U28833,U59892,0.0,0.0,0,0
U28833,U602184,0.0,0.0,0,0
U28833,U602829,0.0,0.0,0,0
U28833,U603265,0.0,0.0,0,0
U28833,U604788,0.0,0.0,0,0
U28833,U605456,0.0,0.0,0,0
U28833,U606524,0.0,0.0,0,0
U28833,U608354,0.0,0.0,0,0
U28833,U608722,0.0,0.0,0,0
U28833,U60960,0.0,0.0,0,0
U28833,U61378,0.0,0.0,0,0
U28833,U615136,0.0,0.0,0,0
U28833,U616107,0.0,0.0,0,0
U28833,U619632,0.8181818181818182,1.0,9,5
U28833,U620360,0.0,0.0,0,0
U28833,U621134,0.0,0.0,0,0
U28833,U621870,0.0,0.0,0,0
U28833,U622034,0.0,0.0,0,0
U28833,U622631,0.0,0.0,0,0
U28833,U624133,0.0,0.0,0,0
U28833,U624729,0.0,0.0,0,0
U28833,U629138,0.0,0.0,0,0
U28833,U630534,0.0,0.0,0,0
U28833,U630748,0.6666666666666666,0.6666666666666666,8,4
U28833,U634656,0.0,0.0,0,0
U28833,U636211,0.6666666666666666,0.6666666666666666,8,4
U28833,U637101,0.0,0.0,0,0
U28833,U638784,0.0,0.0,0,0
U28833,U639653,0.0,0.0,0,0
U28833,U63988,0.0,0.0,0,0
U28833,U640719,0.0,0.0,0,0
U28833,U642404,0.0,0.0,0,0
U28833,U644045,0.0,0.0,0,0
U28833,U64416,0.0,0.0,0,0
U28833,U647491,0.0,0.0,0,0
U28833,U654736,0.0,0.0,0,0
U28833,U655739,0.8181818181818182,0.8,9,4
U28833,U655983,0.0,0.0,0,0
U28833,U661693,0.0,0.0,0,0
U28833,U662520,0.0,0.0,0,0
U28833,U662825,0.0,0.0,0,0
U28833,U665278,0.0,0.0,0,0
U28833,U667702,0.0,0.0,0,0
U28833,U671467,0.0,0.0,0,0
U28833,U671491,0.0,0.0,0,0
U28833,U672340,0.8181818181818182,1.0,9,5
U28833,U672607,0.0,0.0,0,0
U28833,U672681,1.0,1.0,10,5
U28833,U673496,0.0,0.0,0,0
U28833,U676849,0.8181818181818182,1.0,9,5
U28833,U681426,0.0,0.0,0,0
U28833,U683689,0.0,0.0,0,0
U28833,U683847,0.0,0.0,0,0
U28833,U687145,0.0,0.0,0,0
U28833,U688161,0.0,0.0,0,0
U28833,U688559,0.0,0.0,0,0
U28833,U692847,0.0,0.0,0,0
U28833,U694652,0.0,0.0,0,0
U28833,U695786,0.0,0.0,0,0
U28833,U695936,0.0,0.0,0,0
U28833,U69620,0.8181818181818182,1.0,9,5
U28833,U696951,0.0,0.0,0,0
U28833,U69713,0.0,0.0,0,0
U28833,U697392,0.0,0.0,0,0
U28833,U699240,0.0,0.0,0,0
U28833,U700438,0.8181818181818182,1.0,9,5
U28833,U701108,0.0,0.0,0,0
U28833,U703417,0.0,0.0,0,0
U28833,U705023,0.0,0.0,0,0
U28833,U705065,0.0,0.0,0,0
U28833,U706433,0.8181818181818182,1.0,9,5
U28833,U712113,0.0,0.0,0,0
U28833,U714683,0.0,0.0,0,0
U28833,U717583,0.0,0.0,0,0
U28833,U719060,0.0,0.0,0,0
U28833,U722275,0.0,0.0,0,0
U28833,U726695,0.0,0.0,0,0
U28833,U726860,0.0,0.0,0,0
U28833,U732663,0.0,0.0,0,0
U28833,U73835,0.0,0.0,0,0
U28833,U744420,0.0,0.0,0,0
U28833,U747287,0.0,0.0,0,0
U28833,U747715,0.0,0.0,0,0
U28833,U74939,0.0,0.0,0,0
U28833,U753361,0.0,0.0,0,0
U28833,U75337,0.0,0.0,0,0
U28833,U757166,0.0,0.0,0,0
U28833,U759945,0.0,0.0,0,0
U28833,U76000,0.0,0.0,0,0
U28833,U760328,0.0,0.0,0,0
U28833,U763237,0.0,0.0,0,0
U28833,U764089,0.0,0.0,0,0
U28833,U765967,0.0,0.0,0,0
U28833,U766404,0.0,0.0,0,0
U28833,U767566,0.0,0.0,0,0
U28833,U76768,0.0,0.0,0,0
U28833,U770272,0.0,0.0,0,0
U28833,U773744,0.0,0.0,0,0
U28833,U774345,0.0,0.0,0,0
U28833,U775163,0.0,0.0,0,0
U28833,U777965,0.0,0.0,0,0
U28833,U778865,0.0,0.0,0,0
U28833,U779594,0.0,0.0,0,0
U28833,U783524,0.0,0.0,0,0
U28833,U783653,0.0,0.0,0,0
U28833,U783662,0.0,0.0,0,0
U28833,U784207,0.0,0.0,0,0
U28833,U784864,0.0,0.0,0,0
U28833,U78694,0.0,0.0,0,0
U28833,U788355,0.0,0.0,0,0
U28833,U789048,0.0,0.0,0,0
U28833,U789993,0.0,0.0,0,0
U28833,U790642,0.0,0.0,0,0
